Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
29496,City Hotel,3,0,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,A,0,No Deposit,UNK,UNK,0,Transient,80.0,0,1,0,0.36695101106345196,2017-02-09
29497,City Hotel,1,0,1,2,0.0,0,BB,SEN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,118.0,0,1,0,0.2511827043636369,2017-02-09
29498,Resort Hotel,0,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,48.0,0,2,0,0.13434718235862828,2017-02-10
29499,Resort Hotel,136,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,UNK,0,Transient,39.44,0,0,0,0.06724301822320164,2017-02-10
29500,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,48.0,0,0,1,0.6244154333196974,2017-02-10
29501,Resort Hotel,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,103.0,0,3,1,0.6734684205575338,2017-02-10
29502,Resort Hotel,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,250.0,UNK,0,Transient,78.0,0,2,1,0.7061403253178963,2017-02-10
29503,Resort Hotel,1,0,1,2,0.0,0,BB,UNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,55.0,1,0,0,0.0209673311814137,2017-02-10
29504,Resort Hotel,0,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,UNK,UNK,0,Transient,0.0,0,0,1,0.5139219562857918,2017-02-10
29505,Resort Hotel,38,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,74.0,0,2,1,0.6485560074385761,2017-02-10
29506,City Hotel,26,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2017-02-10
29507,City Hotel,25,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient,68.0,0,0,0,0.07690164376132308,2017-02-10
29508,City Hotel,0,1,1,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,UNK,UNK,0,Transient,134.0,0,1,0,0.22047903901934798,2017-02-10
29509,City Hotel,24,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2017-02-10
29510,City Hotel,46,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,79.2,0,1,0,0.1860262951291433,2017-02-10
29511,City Hotel,26,2,1,2,0.0,0,BB,CZE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.06291560808104943,2017-02-10
29512,Resort Hotel,2,0,0,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,0.0,0,0,0,0.13592203505153735,2017-02-10
29513,Resort Hotel,18,2,5,2,1.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,171.0,UNK,0,Transient,62.5,0,2,0,0.07920307061631539,2017-02-10
29514,City Hotel,26,2,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.07566297518462743,2017-02-10
29515,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,35.11,0,1,1,0.5622109606237387,2017-02-10
29516,Resort Hotel,1,1,1,2,1.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,314.0,UNK,0,Transient,0.0,1,0,0,0.03587829178658915,2017-02-10
29517,Resort Hotel,353,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,32.4,0,1,0,0.16042370433768796,2017-02-10
29518,Resort Hotel,19,2,5,2,1.0,0,BB,CHN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,314.0,UNK,0,Transient,63.0,0,1,0,0.2934977636578117,2017-02-10
29519,Resort Hotel,19,2,5,1,1.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,UNK,0,Transient,46.4,0,1,0,0.2742944688193663,2017-02-10
29520,City Hotel,3,0,1,2,1.0,0,HB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,42.0,UNK,0,Transient,140.0,0,0,1,0.6829931677671353,2017-02-10
29521,Resort Hotel,21,2,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,467.0,UNK,0,Transient,45.36,0,0,0,0.10093236655902806,2017-02-10
29522,Resort Hotel,32,4,6,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,107.0,1,2,0,0.008382832777196855,2017-02-10
29523,Resort Hotel,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,103.0,0,3,1,0.6734684205575338,2017-02-10
29524,City Hotel,53,2,3,2,0.0,0,BB,JPN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,UNK,0,Transient,68.0,0,1,0,0.017489824770619913,2017-02-10
29525,Resort Hotel,2,0,1,2,0.0,0,HB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,80.0,0,2,0,0.3937863352143417,2017-02-10
29526,Resort Hotel,2,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,80.0,1,2,0,0.013338409736401055,2017-02-10
29527,Resort Hotel,15,2,1,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,UNK,0,Transient,65.0,1,2,0,0.027038183241634817,2017-02-10
29528,Resort Hotel,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,75.0,1,2,0,0.05497145454895083,2017-02-10
29529,City Hotel,0,1,1,1,0.0,0,BB,SYR,Direct,Direct,0,0,0,A,A,3,No Deposit,UNK,UNK,0,Transient-Party,104.0,0,0,0,0.16620490607101454,2017-02-10
29530,Resort Hotel,5,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,60.0,0,2,0,0.09683007752384669,2017-02-10
29531,Resort Hotel,5,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,48.0,0,1,0,0.06979699715973782,2017-02-10
29532,Resort Hotel,9,2,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,33.84,0,0,1,0.598668565330548,2017-02-10
29533,Resort Hotel,2,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,48.0,0,1,1,0.6268701294141632,2017-02-10
29534,Resort Hotel,16,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,UNK,0,Transient,72.0,1,0,0,0.01320008137692986,2017-02-10
29535,Resort Hotel,14,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,48.0,0,3,0,0.07542287472763541,2017-02-10
29536,Resort Hotel,4,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,250.0,UNK,0,Transient,48.0,0,0,1,0.717727856976619,2017-02-10
29537,Resort Hotel,0,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,UNK,0,Transient,48.0,0,1,0,0.12790123880247042,2017-02-10
29538,Resort Hotel,4,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,UNK,0,Transient,63.0,0,1,1,0.7046749158711286,2017-02-10
29539,Resort Hotel,15,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,55.0,1,1,0,0.0386465336264264,2017-02-10
29540,Resort Hotel,6,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,100.0,0,2,1,0.6045193280072565,2017-02-10
29541,Resort Hotel,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,48.0,0,1,1,0.5391087267807035,2017-02-10
29542,Resort Hotel,16,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,58.0,0,2,0,0.11343658829583163,2017-02-10
29543,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient-Party,68.0,0,0,1,0.62756664476453,2017-02-10
29544,Resort Hotel,26,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,UNK,0,Transient,49.99,1,1,0,0.03147617960257267,2017-02-10
29545,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient-Party,68.0,0,0,1,0.62756664476453,2017-02-10
29546,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,56.0,0,0,1,0.7178807774954818,2017-02-10
29547,City Hotel,0,1,1,1,0.0,0,BB,QAT,Direct,Direct,0,0,0,A,A,2,No Deposit,UNK,UNK,0,Transient-Party,104.0,0,0,0,0.16620490607101454,2017-02-10
29548,City Hotel,25,1,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2017-02-10
29549,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,75.0,1,0,0,0.04383726061881229,2017-02-10
29550,Resort Hotel,24,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,171.0,UNK,0,Transient,50.0,0,0,0,0.4427202787625859,2017-02-10
29551,Resort Hotel,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,68.0,0,1,0,0.10668985189078722,2017-02-10
29552,Resort Hotel,5,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,60.0,0,2,0,0.09683007752384669,2017-02-10
29553,Resort Hotel,8,0,1,3,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,UNK,0,Transient,141.0,0,0,1,0.6401648249102908,2017-02-10
29554,Resort Hotel,11,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,80.0,0,1,0,0.090405279205898,2017-02-10
29555,Resort Hotel,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,35.11,0,1,0,0.4861710222134341,2017-02-10
29556,City Hotel,35,2,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,125.8,0,1,0,0.3708794444732115,2017-02-10
29557,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,48.0,0,0,1,0.6244154333196974,2017-02-10
29558,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,48.0,0,0,1,0.6244154333196974,2017-02-10
29559,Resort Hotel,161,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,UNK,0,Transient,46.8,0,1,1,0.5474716481649335,2017-02-10
29560,Resort Hotel,82,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,UNK,0,Transient,30.0,0,1,1,0.5974946135028968,2017-02-10
29561,City Hotel,66,2,6,1,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,79.2,0,0,0,0.46576177462683155,2017-02-10
29562,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,8.0,0,0,1,0.6878715544949766,2017-02-10
29563,City Hotel,33,0,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,80.0,0,1,1,0.576732191099843,2017-02-10
29564,City Hotel,27,2,5,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,108.8,0,3,0,0.2264791657036796,2017-02-10
29565,City Hotel,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.0,0,2,1,0.7907583436891177,2017-02-10
29566,City Hotel,78,2,5,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,0,0,0.3649416469074479,2017-02-10
29567,City Hotel,4,0,1,2,0.0,0,HB,SWE,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,183.0,0,1,0,0.11419994042238887,2017-02-10
29568,City Hotel,55,2,2,2,2.0,0,BB,TUN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,149.6,0,1,0,0.3491608888780403,2017-02-10
29569,City Hotel,96,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,102.6,0,3,0,0.27401607023627234,2017-02-10
29570,City Hotel,71,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,96.9,0,2,0,0.1997180791565589,2017-02-10
29571,City Hotel,19,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,90.71,0,0,0,0.10679583359828333,2017-02-10
29572,City Hotel,40,2,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,131.4,1,2,0,0.036927874072915735,2017-02-10
29573,City Hotel,17,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2017-02-10
29574,City Hotel,35,1,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.0,0,1,0,0.38417654614140584,2017-02-10
29575,City Hotel,16,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.0,0,1,1,0.7853811316969476,2017-02-10
29576,City Hotel,60,2,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient,97.28,0,1,0,0.44771754527029484,2017-02-10
29577,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,UNK,0,Transient,48.0,0,1,1,0.5756772420485445,2017-02-10
29578,Resort Hotel,82,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,UNK,0,Transient,42.0,0,1,1,0.5974946135028968,2017-02-10
29579,City Hotel,1,0,1,2,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.0,0,0,1,0.7496654660424931,2017-02-10
29580,City Hotel,9,2,4,1,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,0,0,0.29643564113058135,2017-02-10
29581,City Hotel,38,2,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,UNK,0,Transient,68.0,0,0,0,0.07690164376132308,2017-02-10
29582,City Hotel,67,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,102.6,0,0,0,0.3519298366640469,2017-02-10
29583,City Hotel,32,2,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,107.1,0,3,0,0.38417654614140584,2017-02-10
29584,City Hotel,35,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,83.3,0,1,0,0.24550231259985988,2017-02-10
29585,City Hotel,12,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.0,0,2,0,0.4886091396328768,2017-02-10
29586,City Hotel,26,2,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,1,0,0,0.045516736395299774,2017-02-10
29587,City Hotel,25,1,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2017-02-10
29588,City Hotel,1,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,94.36,0,0,0,0.1456050189126975,2017-02-10
29589,City Hotel,36,2,5,2,1.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient,80.76,0,2,0,0.10520033926927083,2017-02-10
29590,City Hotel,36,2,3,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,101.66,0,3,0,0.24550231259985988,2017-02-10
29591,City Hotel,11,2,3,2,0.0,0,SC,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,1,0,0.3548965822862861,2017-02-10
29592,City Hotel,34,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,1,1,8,A,A,1,No Deposit,UNK,40.0,0,Transient,77.0,1,0,0,0.02368262333202144,2017-02-11
29593,Resort Hotel,245,2,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,UNK,0,Transient,55.8,0,0,0,0.05045983840568383,2017-02-11
29594,Resort Hotel,245,2,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,UNK,0,Transient,55.8,0,0,0,0.030369622193747104,2017-02-11
29595,City Hotel,54,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,UNK,0,Transient,115.6,0,2,0,0.38736578789017434,2017-02-11
29596,City Hotel,34,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,8,A,A,0,No Deposit,UNK,40.0,0,Transient,67.0,1,0,0,0.03061289719362481,2017-02-11
29597,City Hotel,10,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,91.8,0,2,0,0.2177487463741281,2017-02-11
29598,City Hotel,10,3,5,2,0.0,0,BB,USA,Direct,Direct,0,0,0,G,G,1,No Deposit,14.0,UNK,0,Transient,222.0,0,0,0,0.2572560247788557,2017-02-11
29599,City Hotel,0,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,B,B,2,No Deposit,UNK,UNK,0,Transient,0.0,0,0,1,0.5829034518599653,2017-02-11
29600,Resort Hotel,139,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,UNK,0,Transient,99.0,0,0,0,0.04178511775477067,2017-02-11
29601,City Hotel,13,2,0,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,76.76,0,0,0,0.23147493719710438,2017-02-11
29602,City Hotel,37,4,8,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,63.01,0,3,0,0.0706881841627831,2017-02-11
29603,Resort Hotel,2,4,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,UNK,0,Transient,102.13,0,0,0,0.11124023256024203,2017-02-11
29604,City Hotel,170,2,0,2,1.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,86.36,0,1,0,0.05109082029293244,2017-02-11
29605,City Hotel,3,3,5,2,0.0,0,BB,HRV,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,UNK,0,Transient,80.0,0,0,0,0.1745295270009522,2017-02-11
29606,Resort Hotel,47,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,UNK,0,Contract,70.38,0,0,0,0.02819087894536379,2017-02-11
29607,Resort Hotel,26,2,5,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,UNK,0,Transient,102.0,0,0,0,0.1176370043788908,2017-02-11
29608,Resort Hotel,38,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient,48.0,0,2,0,0.05748136348248776,2017-02-11
29609,City Hotel,12,2,0,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.0,0,1,0,0.2177487463741281,2017-02-11
29610,City Hotel,82,2,2,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,115.2,0,0,0,0.34385122985930244,2017-02-11
29611,City Hotel,34,3,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,95.2,0,0,0,0.36359699053426425,2017-02-11
29612,City Hotel,1,5,10,0,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,D,K,8,No Deposit,9.0,UNK,0,Transient,35.81,0,0,0,0.3361415450764708,2017-02-11
29613,Resort Hotel,123,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,240.0,UNK,0,Transient,76.5,0,3,0,0.4154519221958833,2017-02-11
29614,City Hotel,3,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,103.0,UNK,0,Transient-Party,80.0,0,0,1,0.5925550843230535,2017-02-11
29615,City Hotel,3,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,103.0,UNK,0,Transient-Party,80.0,0,0,1,0.5925550843230535,2017-02-11
29616,City Hotel,39,2,3,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,145.52,0,1,0,0.3782451008053204,2017-02-11
29617,City Hotel,13,2,3,2,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.8,0,3,0,0.2177487463741281,2017-02-11
29618,City Hotel,34,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,80.0,0,1,0,0.3298132827942513,2017-02-11
29619,City Hotel,35,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient,91.3,0,1,0,0.2264791657036796,2017-02-11
29620,Resort Hotel,6,2,0,2,0.0,0,BB,PRT,Online TA,Direct,1,0,1,E,E,1,No Deposit,240.0,UNK,0,Transient,74.0,0,1,1,0.5092083860219115,2017-02-11
29621,City Hotel,28,2,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,67.15,0,1,0,0.04855548357878782,2017-02-11
29622,City Hotel,30,2,3,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,D,D,4,No Deposit,14.0,UNK,0,Transient,127.59,0,1,0,0.11625732885037857,2017-02-11
29623,City Hotel,64,1,0,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,70.2,0,1,0,0.11177458796238582,2017-02-11
29624,City Hotel,11,2,0,2,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Group,88.0,0,0,1,0.6544088995993695,2017-02-11
29625,City Hotel,3,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,103.0,UNK,0,Transient-Party,80.0,0,0,1,0.5925550843230535,2017-02-11
29626,City Hotel,56,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.1,0,2,0,0.38417654614140584,2017-02-11
29627,City Hotel,34,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,95.69,0,0,1,0.7184205458903666,2017-02-11
29628,Resort Hotel,0,1,0,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,D,D,0,No Deposit,UNK,UNK,0,Group,56.0,0,0,1,0.5945377661624532,2017-02-11
29629,City Hotel,0,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,0.0,0,0,1,0.5734885809632869,2017-02-11
29630,City Hotel,40,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,0,0,0.35837427751938283,2017-02-11
29631,City Hotel,45,2,2,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.1,0,0,0,0.4219887444015924,2017-02-11
29632,City Hotel,20,2,3,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,134.3,0,1,1,0.6856378151747522,2017-02-11
29633,City Hotel,40,2,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,0,0,0.24008169114722264,2017-02-11
